complaint_id,product,text
4753867,"Money transfer, virtual currency, or money service",borrowed from my friend and families i dont know how to be lifing now please help me to investigate these two illegal accounts
11520358,"Money transfer, virtual currency, or money service",i am writing to formally express my concerns regarding zelles handling of disputes particularly in light of the recent cfpb lawsuit highlighting significant issues with the platform despite using zelle numerous times and reporting discrepancies my financial institution and zelle failed to investigate my claims adequately they informed me that recovering lost funds was impossible and that tracking these transactions was infeasible the cfobs findings indicate that zelle has not only neglected to
11520358,"Money transfer, virtual currency, or money service",indicate that zelle has not only neglected to protect consumers but has also allowed repeated offenders to exploit the system leaving users vulnerable to scams
12187035,"Money transfer, virtual currency, or money service",someone called impersonating a chase bank representative he told me that someone had was using my account to make a xxxx transaction of he asked me several questions about what devices are attached to my account then he said he needed to change my password over the phone with him i told him i would just go into my chase bank and he got really snippy with me and then called me a xxxx xxxxxxxx xxxx was the number he called from xxxx xxxx xxxx xx xx year
4272213,"Money transfer, virtual currency, or money service",my paypal account was limited for days beginning last year following a transaction that i attempted to clear up with paypal without any success despite availing all the requested documents i resolved to wait for the days which i completed but paypal still denies me access to my funds as i can only withdraw the funds from a xxxx xxxx account despite originating from xxxx i have made requests to the company to permit me to use the banking option i was using previously or to link a local bank
4272213,"Money transfer, virtual currency, or money service",i was using previously or to link a local bank account but this has been unsuccessful my paypal email is xxxx
7337059,"Money transfer, virtual currency, or money service",i have a bank account in xxxx xxxx xxxx xxxx xxxx and this year i withdrew the deposits as they matured i noticed that i have been charged carrying fees for my transaction discover bank says they don t charge for wire transfer discover bank uses xxxx xxxx xxxx as correspondent bank i have asked them why the year there has been between about lesser in remittance discover says they don t charge anything xxxx also says they don t charge anything my question is who is taking this money from me
7337059,"Money transfer, virtual currency, or money service",my question is who is taking this money from me without reporting all this transactions are usd and not in rupee so there is not currency exchange fees either can you please help me solve this mystery as i have lost at least in international transfers so far
7704419,"Money transfer, virtual currency, or money service",on xx xx xxxx someone hacked my xxxx account and used my stored paypal information to make xxxx purchases xxxx for and xxxx for i received email notifications from paypal regarding these payments and immediately called them to notify them they were fraudulent the first customer service agent i spoke to on xx xx xxxx assured me they were not valid transactions and i would not be charged on xx xx xxxx i noticed the charge was listed on my account as completed so i filed an online dispute later in
7704419,"Money transfer, virtual currency, or money service",completed so i filed an online dispute later in the day i was notified that my dispute was denied i called paypal customer service again the representative i spoke to that day also confirmed that the transaction was not valid and i would not be charged the charge for was cancelled and no longer appears on my paypal account the charge for however was processed and has since been billed to my xxxx savings account these fraudulent transactions were made from the same ip address and the same
7704419,"Money transfer, virtual currency, or money service",were made from the same ip address and the same shipping address was entered for both so it is absurd that xxxx was deemed to have been fraudulent and invalid while the other is being treated as a valid transaction there is no way of contacting xxxx to request a refund or cancellation if someone hacked the xxxx account they should not have been able to make a purchase using my paypal without entering a password
11661892,"Money transfer, virtual currency, or money service",i am filing a complaint against cash app block inc due to inadequate customer service and unfair practices which violate the consumer financial protection act cfpa specifically cash app failed to take timely and effective measures to prevent and address fraud on their platform leaving my account vulnerable and unprotected furthermore their dispute resolution proce was unfair and deceptive as they did not comply with error resolution requirements under the electronic fund transfer act efta and
11661892,"Money transfer, virtual currency, or money service",under the electronic fund transfer act efta and regulation e these actions have caused significant inconvenience and financial loss and i seek appropriate redress for those violations
11674291,"Money transfer, virtual currency, or money service",i am filling a complaint against cashapp block inc due to the inadequate customer service and unfair practices which violate the customer financial protection act cfpa specifically cashapp failed to take timely and effective measures to prevent and address on fraud on there platform leaving my account vulnerability and unprotected furthermore there despite resolution process was unfair and descriptive as they did not comply with error resolution requirements under the electronic funds transfer
11674291,"Money transfer, virtual currency, or money service",requirements under the electronic funds transfer act efta and regulation e these actions have caused significant inconvenience and my financial loss and i seek appropriate redress for my lost
11881745,"Money transfer, virtual currency, or money service",i am filing a complaint against cash app xxxx block inc due to inadequate service and unfair practices which violate the consumer financial protection act cfpa specifically cash app failed to take timely and effective measures to prevent and address fraudulent on their platform leaving my account vulnerable and unprotected now i am a victim of my a data breach furthermore their dispute resolution process was unfair and deceptive as they did not comply with error resolution requirements under the
11881745,"Money transfer, virtual currency, or money service",with error resolution requirements under the electronic fund transfer act efta and regulation e these actions have caused significant inconvenience and financial loss and i seek appropriate redress for these violations cash app has refused to give me another cash app money transfer card for my new cash app account due to the lack of support i was able to get when someone was taking my money from my old cash app account the account was then closed by cash app after trying to get support
11659574,"Money transfer, virtual currency, or money service",i am filing a complaint against cash app block inc due to inadequate customer service and unfair practices which violate the consumer financial protection act cfpa specifically cash app failed to take timely and effective measures to prevent and address fraud on their platform leaving my account vulnerable and unprotected furthermore their dispute resolution process was unfair and deceptive as they did not comply with error resolution requirements under the electronic fund transfer act efta and
11659574,"Money transfer, virtual currency, or money service",under the electronic fund transfer act efta and regulation e these actions have caused significant inconvenience and financial loss and i seek appropriate redress for these violations
4619561,"Money transfer, virtual currency, or money service",hi i would like for paypal to please fully review my account i am in desperate need of the funds in my account and i have tried everything i can to prove to paypal that the funds received are legitimate i understand that paypal is stating that they are holding funds due to them seeing i was a resident of xxxx i have uploaded all the documents that i have available to prove that xxxx benefits were due to me as well as the xxxx benefits i will re upload all the documents i have submitted prior but
4619561,"Money transfer, virtual currency, or money service",all the documents i have submitted prior but i really pray that paypal offers a one time exception or an explanation as to what additional information they need to open my account i am behind months on bills due to this and i am unable to continue to build my businesses during this time i am also facing an eviction because of this situation the original date was supposed to end in xxxx but now paypal is saying the days is over in xxxx if paypal is unable to release funds i am asking if paypal
4619561,"Money transfer, virtual currency, or money service",is unable to release funds i am asking if paypal sticks to the original day hold and release them accordingly in xxxx please paypal act in good faith and release my funds
11570694,"Money transfer, virtual currency, or money service",i am filing a complaint against cash app block inc due to inadequate customer service and unfair practices which violate the consumer financial protection act cfpa specifically cash app failed to take timely and effective measures to prevent and address fraud on their platform leaving my account vulnerable and unprotected furthermore their dispute resolution process was unfair and deceptive as they did not comply with error resolution requirements under the electronic fund transfer act efta and
11570694,"Money transfer, virtual currency, or money service",under the electronic fund transfer act efta and regulation e these actions have caused significant inconvenience and financial loss and i seek appropriate redress block inc due to inadequate customer service and unfair practices which violate the consumer financial protection act cfpa specifically cash app failed to take timely and effective measures to prevent and address fraud on their platform leaving my account vulnerable and unprotected furthermore their dispute resolution process was
11570694,"Money transfer, virtual currency, or money service",furthermore their dispute resolution process was unfair and deceptive as they did not comply with error resolution requirements under the electronic fund transfer act efta and regulation e these actions have caused significant inconvenience and financial loss and i seek appropriate redress for these violations
11649968,"Money transfer, virtual currency, or money service",i am filing a complaint against cash app block inc due to inadequate customer service and unfair practices which violate the consumer financial protection act cfpa specifically cash app failed to take timely and effective measures to prevent and address fraud on their platform leaving my account vulnerable and unprotected furthermore their dispute resolution process was unfair and deceptive as they did not comply with error resolution requirements under the electronic fund transfer act efta and
11649968,"Money transfer, virtual currency, or money service",under the electronic fund transfer act efta and regulation e these actions have caused significant inconvenience and financial loss and i seek appropriate redress for these violations
11574373,"Money transfer, virtual currency, or money service",i am writing to formally express my concerns regarding zelle s handling of disputes particularly in light of the recent cfpb lawsuit highlighting significant issues with the platform despite using zelle numerous times and reporting discrepancies my financial institution and zelle failed to investigate my claims adequately they informed me that recovering lost funds was impossible and that tracking these transactions was unfeasible the cfpb s findings indicate that zelle has not only neglected to
11574373,"Money transfer, virtual currency, or money service",indicate that zelle has not only neglected to protect consumers but has also allowed repeat offenders to exploit the system leaving users vulnerable to scams this lack of accountability and transparency is unacceptable and raises serious concerns about consumer safety
4693350,"Money transfer, virtual currency, or money service",i am the victim of fraud while i was researching xxxx xxxx i saw a xxxx live video today at xxxx xxxx xxxx xxxx by who i thought was the xxxx xxxx and it had a free coin giveaway where if you send coins you get double back i sent xxxx xxxx coins that is usd worth today from my https pro coinbase com account to the wallet address listed below the website that i went to that was being advertised on xxxx below the live video was xxxx xxxx the scam artist s wallet address is destination address xxxx
4693350,"Money transfer, virtual currency, or money service",s wallet address is destination address xxxx transaction hash xxxx
11723622,"Money transfer, virtual currency, or money service",i am writing to formally express my concerns regarding zelle s handling of disputes particularly in light of the recent cfpb lawsuit highlighting significant issues with the platform despite using zelle numerous times and reporting discrepancies my financial institution and zelle failed to investigate my claims adequately they informed me that recovering lost funds was impossible and that tracking these transactions was unfeasible the cfpb s findings indicate that zelle has not only neglected to
11723622,"Money transfer, virtual currency, or money service",indicate that zelle has not only neglected to protect consumers but has also allowed repeat offenders to exploit the system leaving users vulnerable to scams this lack of accountability and transparency is unacceptable and raises serious concerns about consumer safety
2568383,"Money transfer, virtual currency, or money service",xx xx xxxx we wife and myself joint owners of xxxx account for years purchased cashiers check for at xxxx xxxx branch of wellsfargo mailed to payee my k plan administrator pay off of the loan balance xx xx xxxx we submitted affidavit as to lost destroyed or stolen cashiers or official check at xxxx xxxx branch banker stated the sum will be refunded to the checking account days after purchase xx xx xxxx xxxx xxxx xxxx days from the cashiers check purchase day met with a banker at at xxxx xxxx
2568383,"Money transfer, virtual currency, or money service",purchase day met with a banker at at xxxx xxxx branch requested refund of to the checking account banker demanded submitting a legal copy of the check as a re condition to refund p xx xx xxxx days from the cashiers check purchase day payee stated in writing that the cashiers check was destroyed we forwarded the statement to the banker requested refund of to the checking account payee never cashed the check since then multiple interactions with customer care xxxx escalated to case gmt xxxx at
2568383,"Money transfer, virtual currency, or money service",customer care xxxx escalated to case gmt xxxx at wfb wfb refuses to refund the cashier s check to our account since day after xxxx xxxx xxxx wells fargo os in breach of ucc and min stat
4985794,"Money transfer, virtual currency, or money service",i sent payment using paypal credit when the payment was requested from me i inadvertently created a duplicate transaction upon realizing that i notified paypal that the second transaction was only a duplicate and it not to been processed i later found out that the first transaction was not paid to the recipient so the recipient has not received any of the payment paypal has failed to accurately update my account to one reflect the cancellation of the duplicate and paypal has failed to refund the
4985794,"Money transfer, virtual currency, or money service",the duplicate and paypal has failed to refund the transaction that the recipient was not able to get so now i am being charged interest on to transactions which have gone nowhere because the recipient has not received the authorized plus the cancellation of which was a duplicate and paypal is not canceled the payments and i am being charged interest for almost months yet the funds have not been paid to recipient the other amount is a duplicate which i requested to have cancelled and it too has
4985794,"Money transfer, virtual currency, or money service",i requested to have cancelled and it too has not been cancelled causing me to accrue interest unnecessarily
11570362,"Money transfer, virtual currency, or money service",i am filing a complaint against cash app block inc due to inadequate customer service and unfair practices which violate the consumer financial protection act cfpa specifically cash app failed to take timely and effective measures to prevent and address fraud on their platform leaving my account vulnerable and unprotected furthermore their dispute resolution process was unfair and deceptive as they did not comply with error resolution requirements under the electronic fund transfer act efta and
11570362,"Money transfer, virtual currency, or money service",under the electronic fund transfer act efta and regulation e these actions have caused significant inconvenience and financial loss and i seek appropriate redress for these violations
4279983,"Money transfer, virtual currency, or money service",i already informed cash apps that im a victim of identity theft and i want to close my account to them ftc fbi police department informed me to close all my savings and checking and anything that involved with the love scammed i had i got b from irs sales that im not involved up to now since xx xx cash apps is giving me hard time closing my accounts with them i already give then ftc info but still now my account still open and the b sales dont know what to do i informed irs for fraud
4279983,"Money transfer, virtual currency, or money service",dont know what to do i informed irs for fraud transactions with this from cash apps even xxxx charging me which i disputed
11723682,"Money transfer, virtual currency, or money service",i am filing a complaint against cash app block inc due to inadequate customer service and unfair practices which violate the consumer financial protection act cfpa specifically cash app failed to take timely and effective measures to prevent and address fraud on their platform leaving my account vulnerable and unprotected furthermore their dispute resolution proce was unfair and deceptive as they did not comply with error resolution requirements under the electronic fund transfer act efta and
11723682,"Money transfer, virtual currency, or money service",under the electronic fund transfer act efta and regulation e these actions have caused significant inconvenience and financial loss and i seek appropriate redress for these violations
3634250,"Money transfer, virtual currency, or money service",i have recently purchased a netspend prepaid debit card from the local xxxx xxxx upon purchase i deposited an amount of in the card and got a receipt with amount deposited and that is activated the card clearly states on the back that it needs activation using ssn and some other unstated form of id for non resident customers since they did not mention that what alternative form of id can be i assumed my passport and us working visa will do when i came to activate it i spent whole days trying to
3634250,"Money transfer, virtual currency, or money service",came to activate it i spent whole days trying to solve the issue of activating the card since the online activation system wasnt accepting the form of id that i have and wasnt giving me any alternative not the company itself nor xxxx nor visa nor the bank linked to the card answered my calls or guided me to what i am supposed to do to either activate or get my money back which i deposited in a local xxxx after all this i have no other choice but to consider that i have been scammed by the
3634250,"Money transfer, virtual currency, or money service",but to consider that i have been scammed by the company and all the responsible parties who received the payment and claim there is no way i can use the card nor get a refund please assist me on what i can do to report this case
6893848,"Money transfer, virtual currency, or money service",i apparently entered some information with this company i saw they had no service of interest to me i closed the web page with the company called dave inc they started billing me often on a xxxx xxxx checking account absolutely fraud and an abusive business practice i am an attorney so i think i know fraud when i see it of course this is only my opinion as all of this happened about months ago and so my visual recollection might be missing something but i doubt it
11973295,"Money transfer, virtual currency, or money service",i am filing a complaint against cash app block inc due to inadequate customer service and unfair practices which violate the consumer financial protection act cfpa specifically cash app failed to take timely and effective measures to prevent and address fraud on their platform leaving my account vulnerable and unprotected furthermore their dispute resolution process was unfair and deceptive as they did not comply with error resolution requirements under the electronic fund transfer act efta and
11973295,"Money transfer, virtual currency, or money service",under the electronic fund transfer act efta and regulation e these actions have caused significant inconvenience and financial loss and i seek appropriate redress for these violations
11674818,"Money transfer, virtual currency, or money service",i would like to formally express my concerns regarding zelle s handling of disputes particularly in light of the recent cfpb lawsuit highlighting significant issues with the platform despite using zelle numerous times and reporting discrepancies my financial institution and zelle failed to investigate my claims adequately they informed me that recovering lost funds was impossible and that tracking these transactions was unfeasible the cfpb s findings indicate that zelle has not only neglected to
11674818,"Money transfer, virtual currency, or money service",indicate that zelle has not only neglected to protect consumers but has also allowed repeat offenders to exploit the system leaving users vulnerable to scams this lack of accountability and transparency is unacceptable and raises serious concerns about consumer safety
4656058,"Money transfer, virtual currency, or money service",coinbase com on xxxx my account was hacked and dollars was withdrawn to an external bank account this bank account was added by the hacker this was not simply a stolen cryptocurrency transaction the hackers converted all my crypto holdings to usd and withdrew them to their bank account coinbase support is non existent i have gone through their proper channels with filing a support claim only to get canned response emails telling me to secure my account and verify my identity i did dozens and
4656058,"Money transfer, virtual currency, or money service",account and verify my identity i did dozens and dozens of emails attempting to obtain more information about the hack have been fruitless coinbase has not responded to requests to send me the uncensored bank account information which my usd was withdrawn to all records refer to this account as for example xxxx my account has app based factor authorization required to withdraw anything from my account i believe coinbase has fundamental security flaws which led to this theft
11824353,"Money transfer, virtual currency, or money service",i sent money using xxxx on wells fargo i accidently sent it to my partner old number instead of her new number per xxxx websit it state of the recipient doesnt accept payment i can get my money back the amount was xxxx i contacted my bank and explained the situation and they only gave me back even though the number i sent it to was disconnected at the time
11739343,"Money transfer, virtual currency, or money service",i am writing to formally express my concerns regarding zelle s handling of disputes particularly in light of the recent cfpb lawsuit highlighting significant issues with the platform despite using zelle numerous time and reporting discrepancies my financial institution and zelle failed to investigate my claims adequately they informed me that recovering lost funds was impossible and tracking these transactions was unfeasible the cfpb s findings indicate that zelle has not only neglected to
11739343,"Money transfer, virtual currency, or money service",indicate that zelle has not only neglected to protect consumers but has also allowed repeated offenders to exploit the system leaving users vulnerable to scams this lack of accountability and transparency is unacceptable and raises serious concerns about consumer safety
10521680,"Money transfer, virtual currency, or money service",on xx xx xxxx i received an email from venmo stating my account had been suspended and i had to upload a copy of my id before i even got to do that i received an e mail within an hour where venmo notified me they chose to discontinue my service i contacted customer support on xx xx xxxx a customer service representative e mailed me stating they found xxxx personal accounts for me if i closed xxxx they d unfreeze the other i offered to comply but first i d have to withdraw the funds as is stuck
10521680,"Money transfer, virtual currency, or money service",first i d have to withdraw the funds as is stuck on this account under this e mail address and in crypto i asked them to temporarily unfreeze it or transfer it manually because my account won t let me add a bank account and it won t let me transfer the balance to my debit card on file then on xx xx xxxx the next customer service representative completely reneged on their offer and stated due to several concerns regarding your account activity we made the decision to permanently restrict your
10521680,"Money transfer, virtual currency, or money service",we made the decision to permanently restrict your account as stated in our user agreement if we determine in our sole discretion that you xxxx have breached our terms that you or your account activity present risk or security concerns we may take actions to protect venmo and our users thank you for your understanding regards xxxx xxxx account xxxx venmo they completely ignored my request to transfer out my funds and my request to close this account after i received the funds they also ignored
10521680,"Money transfer, virtual currency, or money service",after i received the funds they also ignored my request to unfreeze my other account as they originally offered
4593004,"Money transfer, virtual currency, or money service",on xxxx xxxx xxxx and xx xx my cashapp was compromised for over on xxxx xxxx i reach out to cashapp about the fraudulent activity that occurred on my account receiving a response from cashapp representative on the online chat was very slow or none at all also their toll free number no one ever picks up the call xxxx therefore i also contacted my financial institution xxxx about their issues xxxx retire my money back to my personal debit card account however on xx xx cash app is now demanding for
4593004,"Money transfer, virtual currency, or money service",however on xx xx cash app is now demanding for me to pay back i was sent money thorough cashapp on xxxx cashapp have taken my money unwillingly i am a victim of fraud through using a platform which does donot care about their consumer s being victim of fraud its sneaky and pathetic how a company would prey on the innocent person over using resources to figure out the hackers who committed this offense now because i am just an individual i have no safety from cashapp trying to persecute me and
4593004,"Money transfer, virtual currency, or money service",no safety from cashapp trying to persecute me and have me help responsible for fraudulent activity on my account and people out here who are committing these crimes
11388667,"Money transfer, virtual currency, or money service",yesterday money was stolen from my cash app account and it was left overdrawn by thousands of dollars i contacted cash app support and they are doing little to nothing to resolve the issue they have not returned the stolen money have not explained how money was stolen from the account when it was locked and have not explained how my account that i have had sincexx xx xxxx was overdrawn to begin with when the account never allowed for overdrafts i filed a police report regarding the theft and
11388667,"Money transfer, virtual currency, or money service",i filed a police report regarding the theft and still my money has not been returned whats troubling is that my cash app card was locked at the time the money was stolen from my account if a card is locked all transactions are supposed to automatically decline so cash app is negligent in this regard additionally this money was stolen by a business xxxx xxxx xxxx xxxx so theres nothing to investigate i have not done any business with xx xx xxxxand i am on a national do not rent list with the
11388667,"Money transfer, virtual currency, or money service",i am on a national do not rent list with the company so i could not rent a vehicle even if i wanted to i need my stolen money back now
11543107,"Money transfer, virtual currency, or money service",i am writing to formally express my concerns regarding zelle s handling of disputes particularly in light of the recent cfpb lawsuit highlighting significant issues with the platform despite using zelle numerous times and reporting discrepancies my financial institution and zelle failed to investigate my claims adequately they informed me that recovering lost funds was impossible and that tracking these transactions was unfeasible the cfpb s findings indicate that zelle has not only neglected to
11543107,"Money transfer, virtual currency, or money service",indicate that zelle has not only neglected to protect consumers but has also allowed repeat offenders to exploit the system leaving users vulnerable to scams this lack of accountability and transparency is unacceptable and raises serious concerns about consumer safety
4624738,"Money transfer, virtual currency, or money service",taking ages to verify mine and my girlfriends account when its needed asap to clear some funds from there xxxx xxxxxxxx company awful customer service literally way too long before communications
11580775,"Money transfer, virtual currency, or money service",i am waiting to formally express my concerns regarding zelles handling of diputes particularly in light of the recentar cfpb lawsuit highlighting significant issues with the platform despite using zelle numerous times and reporting discrepancies my financial institution and zelle failed to investigate my claims adequately they informed me that recovering lost funds was impossible and that tracking these transactions was unfeasible the cfpbs findings indicate that zelle has not only neglected to
11580775,"Money transfer, virtual currency, or money service",indicate that zelle has not only neglected to protect consumers but has also allowed repeat offenders to exploit the system leaving users vulnerable to scams this lack of accountability and transparency is unacceptable and raises serious concerns about consumer safety
12098657,"Money transfer, virtual currency, or money service",i am filing a complaint against cash app block inc due to inadequate customer service and unfair practices which violate the consumer financial protection act cfpa specifically cash app failed to take timely and effective measures to prevent and address fraud on their platform leaving my account vulnerable and unprotected furthermore their dispute resolution process was unfair and deceptive as they did not comply with error resolution requirements under the electronic fund transfer act efta and
12098657,"Money transfer, virtual currency, or money service",under the electronic fund transfer act efta and regulation e these actions have caused significant inconvenience and financial loss and i seek appropriate redress for these violations
2558219,"Money transfer, virtual currency, or money service",i got an online job through xxxx on xxxx xxxx the person i got hired by claimed to have the name of xxxx xxxx he sent me a check from a customer for i was to keep as i had already worked for him for over a week and of it was to go to his printer who would print his paintings on canvases he says he s an artist and that s what he said i was going to be doing for him setting up invoices creating a website for his company etc i waited business days and by the looks of it my check had cleared that he
2558219,"Money transfer, virtual currency, or money service",by the looks of it my check had cleared that he sent me so i sent his printer whose name was xxxx xxxx i also have his xxxx xxxx xxxx account to verify him xxxx i suspect this is actually who xxxx xxxx is since this is who i was told to send the money to on xx xx xxxx then the next xx xx xxxx the following day chase bank returned my check saying the payor stopped payment he then said he would transfer the funds into my account and that there had been some kind of mistake he sent me another
2558219,"Money transfer, virtual currency, or money service",had been some kind of mistake he sent me another check from a customer to deposit fortunately i was on to him at that point he has now blocked me from xxxx xxxx our main form of communication help
10112522,"Money transfer, virtual currency, or money service",i xxxx xxxx ordered a cashiers check worth through capital ones mobile app on xx xx year the check was intended to be used for a personal vehicle purchase from a private party capital one issues cashiers checks through online banking or mobile payment and delivers them via xxxx the mobile platform asked me for the payees name and asked me whether i wanted the check to be delivered to me or to the payees address i opted for it to be delivered to me i did not have to fill any address information
10112522,"Money transfer, virtual currency, or money service",me i did not have to fill any address information as the option to choose already had my name and my address registered with capital one the check was issued and sent on xx xx year on xx xx year xxxx tried to deliver me the check however to my surprise the recipient who had to sign for the package was the payee somehow capital one made an error and addressed the delivery to the payee instead of me they sent it to the correct address which is my home address but they made an error regarding the
10112522,"Money transfer, virtual currency, or money service",home address but they made an error regarding the person who would sign for the delivery since i could not receive the cashiers check i completed the transaction using a combination of cash withdrawals and cash advance so the check is not useful anymore i want to return the check and have it declared not used as intended so that i can get the deposited back to my checking account i am unable to do so as i can not sign for the check delivery or pick it up from xxxx once again it is sent to the
10112522,"Money transfer, virtual currency, or money service",pick it up from xxxx once again it is sent to the correct home address which is my address just as i chose while ordering the check yet instead of me the recipient was listed as the payee i did not have to fill any delivery details while ordering my name and address were suggested to me by default on capital one mobile app so there is no possibility that i might have made an error while filling up the delivery details i contacted capital one about this issue they told me that i would have to
10112522,"Money transfer, virtual currency, or money service",this issue they told me that i would have to wait for xxxx to eventually return the check to sender after failed delivery attempts i asked them to contact xxxx to initiate the return as soon as possible and they responded by saying that they are unsure if they can do that i am surprised that capital one is taking no steps to resolve and error that is entirely due to their mistake contacting xxxx should be an easy task for a bank like capital one i asked capital one to provide me written
10112522,"Money transfer, virtual currency, or money service",one i asked capital one to provide me written information via email to confirm the issue their role in it and the steps they were going to take to resolve this issue on the phone i was told that i would receive the email i have not received any communications from capital one neither via email or phone i am worried that my check could get lost or somehow get sent to the payee whom i already paid the check needs to be declared not used as intended and canceled but i can not sign the xxxx
10112522,"Money transfer, virtual currency, or money service",intended and canceled but i can not sign the xxxx delivery to receive the check and initiate the process capital one is not helping at all other than the standard customer service talk of we apologize for the inconvenience i have proof of all transactions including the vehicle purchase that i completed without using the check for my fdic complaint i filled up and example cashiers check form i have a screenshot of the mobile app platform for the check delivery choice clearly displaying that the
10112522,"Money transfer, virtual currency, or money service",check delivery choice clearly displaying that the choice is automatic and the name that appears for delivery is my legal name further i am worried that this bank might have a bigger problem with their check software clearly there was an error that incorrectly listed the payee as the recipient despite me choosing the option to have the check sent to me if this is a software bug then any customer of capital one who orders a cashiers check could be affected by the same issue as a us banking system
10112522,"Money transfer, virtual currency, or money service",affected by the same issue as a us banking system customer and an economist myself i am genuinely worried about the possibility of a systemic error for such a large bank this is borderline check banking fraud since capital one now has my funds and is blocking me from taking the steps to get them back entirely due to their own error
11637228,"Money transfer, virtual currency, or money service",i am filing a complaint against cash app block inc due to inadequate customer service and unfair practices which violate the consumer financial protection act cfpa specifically cash app failed to take timely and effective measures to prevent and address fraud on their platform leaving my account vulnerable and unprotected furthermore their dispute resolution process was unfair and deceptive as they did not comply with error resolution requirements under the electronic fund transfer act efta and
11637228,"Money transfer, virtual currency, or money service",under the electronic fund transfer act efta and regulation e these actions have caused significant inconvenience and financial loss and i seek appropriate redress for these violations
3694807,"Money transfer, virtual currency, or money service",i got a reply from santander executive offices for the and the wired to my active account at santander that basically says they illegally wired my funds back they say they traced the but my customer the government of xxxx has not found it and the santander says months they are still trying to trace but can not find the cfpb basically says they responded so the case is closed so i guess the cfpb really is a government agency that doesn t really do anything if a bank admits wrong doing if they
3694807,"Money transfer, virtual currency, or money service",do anything if a bank admits wrong doing if they said they wired my money to their brother i would get the same response from you i guess i need to get an attorney as you seem to have no control over a federal banks wrong doings and i can t even pay my mortgage now not sure what you really do this was my response to their letter i don t believe after talking with a banker of a large bank that santander had the legal right to wire my funds back to the xxxx xxxx xxxx xxxx i believe they could
3694807,"Money transfer, virtual currency, or money service",to the xxxx xxxx xxxx xxxx i believe they could hold the funds until they reached me as this is a very active account santander closed my bank branch in xxxx massachusetts at the end of xxxx i had a close relationship with the manager of that branch so i started banking where he was transferred to xxxx massachusetts i did get one wire transfer in from xxxx in xxxx without a problem for some reason my account was transferred to xxxx massachusetts where i have never been tracing my calls back i
3694807,"Money transfer, virtual currency, or money service",where i have never been tracing my calls back i got one call from xxxx but no message was left to say it was santander and there were no further calls the bank has my email and address but no other attempt was made to contact me i visited the xxxx branch to try and find this money times and made many calls so i assumed that xxxx had not actually wired my funds by the time the xxxx xxxx xxxx xxxx got the documentation to me proving my bank had the funds the money was wired back the morning
3694807,"Money transfer, virtual currency, or money service",the funds the money was wired back the morning before they held my money for weeks almost and months of work without even sending a letter santander is at fault for wiring my funds without my permission the ministry of finance in xxxx can not find my funds now and said they have never had a bank return funds as they only pay vendors that are active and all contracts have been verified and signed off on and they had the central bank wire to the same account they always wire my funds too as far
3694807,"Money transfer, virtual currency, or money service",same account they always wire my funds too as far as they are concerned i have been paid this has put me in a grave position i can not pay my taxes my mortgage isn t being paid and i have only been saved by covid until xxxx when my mortgage company wants the mortgage paid in full xxxx said even if they find the almost xxxx it would take months to get back as it would have to be put back into the account of the government printing office where i consult and they would have to then go through the
3694807,"Money transfer, virtual currency, or money service",and they would have to then go through the ministry to explain why the xxxx xxxx should wire this money again santander saying gosh we tried to call once didn t leave a message and then wire the money somewhere without taking any liability is crazy they admit that the largest of the two wires they still can t find i woulds hope a government agency would have more control to make the banks under their control take liability for the mistakes they have made this has destroyed me and all i got as a
3694807,"Money transfer, virtual currency, or money service",made this has destroyed me and all i got as a response is sorry we screwed up maybe they should pay me for their mistake and i will be happy to pay them back if or when this money is returned i am not looking for triple damages i am looking for the bank to return my funds and i need them now
11861592,"Money transfer, virtual currency, or money service",am writing to formally express my concerns regarding zelle s handling of disputes particularly in light of the recent cfpb lawsuit highlighting significant issues with the platform despite using zelle numerous times and reporting discrepancies my financial institution and zelle failed to investigate my claims adequately they informed me that recovering lost funds was impossible and that tracking these transactions was unfeasible the cfpb s findings indicate that zelle has not only neglected to
11861592,"Money transfer, virtual currency, or money service",indicate that zelle has not only neglected to protect consumers but has also allowed repeat offenders to exploit the system leaving users vulnerable to scams this lack of accountability and transparency is unacceptable and raises serious concerns about consumer safety
11665377,"Money transfer, virtual currency, or money service",i am filing a complaint against cash app block inc due to inaccurate customer service and unfair practices which violates the consumer financial protection act cfpa specifically cash app failed to take timely and effective measures to prevent and address fraud on their platform leaving my account vulnerable and unprotected furthermore their dispute resolution process was unfair and deceptive as they did not comply with the error resolution requirements under the electronic fund transfer act efta
